filename,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,平均盈亏比
000060.SZ_中金岭南.csv,6,-0.39%,33.33%,4.04%,-5.65%,1.47,0.49
000061.SZ_农产品.csv,4,-0.55%,25.00%,0.55%,-1.14%,0.597,0.149
000062.SZ_深圳华强.csv,9,0.36%,66.67%,4.72%,-3.88%,0.675,0.45
000063.SZ_中兴通讯.csv,10,1.33%,60.00%,9.84%,-3.19%,1.738,1.043
000065.SZ_北方国际.csv,9,-0.43%,55.56%,1.85%,-3.53%,0.407,0.226
000066.SZ_中国长城.csv,6,-1.15%,33.33%,3.37%,-7.10%,0.871,0.29
000068.SZ_华控赛格.csv,5,-0.68%,40.00%,7.78%,-10.88%,1.133,0.453
000069.SZ_华侨城A.csv,9,-0.98%,55.56%,6.60%,-17.02%,0.481,0.267
000070.SZ_ST特信.csv,13,1.34%,53.85%,14.09%,-6.12%,1.771,0.954
000078.SZ_海王生物.csv,7,-0.28%,42.86%,6.44%,-6.65%,1.106,0.474
000088.SZ_盐田港.csv,5,2.30%,80.00%,4.97%,-0.83%,3.703,2.963
000089.SZ_深圳机场.csv,7,0.60%,57.14%,3.71%,-1.81%,1.642,0.938
000090.SZ_天健集团.csv,7,-0.50%,28.57%,3.14%,-4.08%,1.015,0.29
000096.SZ_广聚能源.csv,8,1.61%,75.00%,5.05%,-4.00%,1.164,0.873
000099.SZ_中信海直.csv,8,-0.31%,62.50%,3.56%,-6.72%,0.447,0.279
000100.SZ_TCL科技.csv,7,1.05%,42.86%,11.46%,-2.30%,3.043,1.304
000151.SZ_中成股份.csv,12,-0.79%,41.67%,4.36%,-4.43%,0.591,0.246
000153.SZ_丰原药业.csv,7,0.69%,57.14%,5.44%,-5.57%,1.259,0.72
000155.SZ_川能动力.csv,8,1.04%,50.00%,7.34%,-6.34%,1.849,0.924
000156.SZ_华数传媒.csv,9,3.47%,77.78%,19.78%,-0.13%,33.51,26.063
000157.SZ_中联重科.csv,12,-0.26%,41.67%,4.87%,-5.47%,1.027,0.428
000158.SZ_常山北明.csv,3,-1.16%,33.33%,1.11%,-3.66%,0.484,0.161
000159.SZ_国际实业.csv,4,0.51%,50.00%,3.44%,-1.43%,1.804,0.902
000166.SZ_申万宏源.csv,5,1.35%,80.00%,3.66%,-1.79%,1.194,0.955
000301.SZ_东方盛虹.csv,10,-0.89%,20.00%,1.32%,-2.45%,0.463,0.093
000333.SZ_美的集团.csv,5,0.60%,40.00%,4.12%,-1.92%,3.133,1.253
000338.SZ_潍柴动力.csv,15,0.08%,40.00%,4.78%,-3.04%,1.604,0.641
000400.SZ_许继电气.csv,14,1.30%,42.86%,14.35%,-2.85%,3.245,1.391
000401.SZ_冀东水泥.csv,4,0.72%,50.00%,3.20%,-1.01%,2.719,1.359
000402.SZ_金融街.csv,6,1.48%,50.00%,7.59%,-1.17%,4.005,2.002
000403.SZ_派林生物.csv,15,0.65%,66.67%,6.10%,-5.79%,0.962,0.641
000404.SZ_长虹华意.csv,9,0.57%,55.56%,3.70%,-2.38%,1.538,0.854
000407.SZ_胜利股份.csv,9,0.22%,66.67%,3.52%,-6.51%,0.405,0.27
000408.SZ_藏格矿业.csv,17,0.23%,58.82%,6.86%,-7.80%,0.738,0.434
000409.SZ_云鼎科技.csv,9,-1.10%,44.44%,4.80%,-4.35%,0.555,0.247
000410.SZ_沈阳机床.csv,10,0.80%,40.00%,6.25%,-2.28%,2.774,1.11
000411.SZ_英特集团.csv,5,-0.83%,20.00%,2.22%,-3.20%,1.392,0.278
000415.SZ_渤海租赁.csv,11,-1.42%,63.64%,2.85%,-9.48%,0.201,0.128
000417.SZ_合百集团.csv,6,0.47%,50.00%,5.48%,-4.47%,1.324,0.662
000419.SZ_通程控股.csv,7,0.42%,42.86%,4.57%,-2.31%,1.866,0.8
000420.SZ_吉林化纤.csv,12,-1.33%,25.00%,11.78%,-9.23%,1.402,0.35
000421.SZ_南京公用.csv,7,1.52%,71.43%,3.48%,-3.36%,1.291,0.922
000422.SZ_湖北宜化.csv,7,2.09%,57.14%,8.74%,-3.09%,3.39,1.937
000423.SZ_东阿阿胶.csv,12,0.62%,58.33%,3.54%,-2.83%,1.229,0.717
000425.SZ_徐工机械.csv,10,1.47%,60.00%,16.42%,-2.83%,1.714,1.029
000426.SZ_兴业银锡.csv,8,-0.48%,37.50%,2.81%,-6.45%,0.733,0.275
000428.SZ_华天酒店.csv,6,0.83%,50.00%,3.51%,-2.34%,1.476,0.738
000429.SZ_粤高速A.csv,4,-0.39%,50.00%,2.79%,-3.49%,0.733,0.367
000430.SZ_ST张家界.csv,5,0.34%,40.00%,4.36%,-2.50%,1.957,0.783
000488.SZ_ST晨鸣.csv,4,-0.12%,50.00%,0.77%,-1.70%,0.747,0.373
000498.SZ_山东路桥.csv,10,-0.35%,40.00%,3.01%,-4.17%,0.973,0.389
000501.SZ_武商集团.csv,7,5.04%,85.71%,19.87%,-1.29%,4.731,4.055
000503.SZ_国新健康.csv,8,2.21%,62.50%,23.33%,-6.18%,1.445,0.903
000505.SZ_京粮控股.csv,1,-2.14%,0.00%,-2.14%,-2.14%,0.0,0.0
000506.SZ_中润资源.csv,5,0.68%,80.00%,2.03%,-0.29%,3.158,2.527
000507.SZ_珠海港.csv,5,-0.85%,40.00%,3.07%,-5.17%,0.793,0.317
000509.SZ_华塑控股.csv,7,-0.32%,57.14%,7.14%,-7.25%,0.412,0.236
000510.SZ_新金路.csv,8,1.76%,37.50%,11.09%,-3.88%,3.774,1.415
000513.SZ_丽珠集团.csv,7,1.95%,71.43%,13.00%,-1.77%,1.962,1.401
000514.SZ_渝开发.csv,2,1.20%,100.00%,1.77%,0.62%,0.012,0.012
000516.SZ_国际医学.csv,8,-0.23%,62.50%,2.87%,-6.77%,0.476,0.297
000517.SZ_荣安地产.csv,6,-2.08%,33.33%,2.00%,-10.06%,0.449,0.15
000519.SZ_中兵红箭.csv,10,-0.66%,30.00%,13.00%,-9.73%,1.694,0.508
000520.SZ_凤凰航运.csv,6,-3.71%,16.67%,1.58%,-16.67%,0.331,0.055
000521.SZ_长虹美菱.csv,3,1.26%,66.67%,6.19%,-2.80%,1.173,0.782
000523.SZ_红棉股份.csv,6,-1.55%,33.33%,3.98%,-8.37%,0.848,0.283
000524.SZ_岭南控股.csv,5,0.56%,60.00%,2.31%,-1.11%,1.664,0.999
000525.SZ_ST红太阳.csv,13,2.37%,61.54%,15.50%,-4.08%,2.299,1.415
000526.SZ_学大教育.csv,7,0.32%,57.14%,2.58%,-3.58%,1.04,0.594
000528.SZ_柳工.csv,13,0.60%,69.23%,8.22%,-8.91%,0.664,0.46
000529.SZ_广弘控股.csv,7,1.07%,57.14%,4.14%,-2.57%,1.721,0.983
000530.SZ_冰山冷热.csv,3,0.84%,66.67%,3.51%,-1.15%,1.599,1.066
000531.SZ_穗恒运A.csv,8,0.73%,50.00%,8.19%,-3.14%,1.83,0.915
000532.SZ_华金资本.csv,2,1.18%,50.00%,2.67%,-0.32%,8.453,4.227
000533.SZ_顺钠股份.csv,4,0.95%,50.00%,5.57%,-5.89%,0.821,0.41
000534.SZ_万泽股份.csv,10,0.65%,50.00%,6.22%,-5.58%,1.808,0.904
000536.SZ_华映科技.csv,6,0.95%,66.67%,4.51%,-4.65%,0.969,0.646
000537.SZ_中绿电.csv,7,-0.45%,42.86%,1.75%,-2.54%,0.66,0.283
000538.SZ_云南白药.csv,7,0.77%,57.14%,2.58%,-2.70%,1.743,0.996
000539.SZ_粤电力A.csv,4,0.07%,50.00%,1.70%,-1.01%,1.141,0.57
000541.SZ_佛山照明.csv,8,1.24%,50.00%,7.34%,-4.04%,2.244,1.122
000543.SZ_皖能电力.csv,11,1.23%,81.82%,6.04%,-2.63%,1.224,1.002
000544.SZ_中原环保.csv,14,1.96%,85.71%,6.87%,-1.89%,1.414,1.212
000545.SZ_金浦钛业.csv,9,1.62%,66.67%,6.09%,-1.75%,2.824,1.883
000546.SZ_金圆股份.csv,12,1.69%,66.67%,12.56%,-8.07%,1.13,0.753
000547.SZ_航天发展.csv,11,0.93%,63.64%,4.84%,-4.82%,1.203,0.766
000548.SZ_湖南投资.csv,5,0.70%,40.00%,7.92%,-5.38%,2.063,0.825
000550.SZ_江铃汽车.csv,6,0.03%,33.33%,10.44%,-3.60%,2.029,0.676
000551.SZ_创元科技.csv,9,1.73%,77.78%,8.22%,-1.76%,1.701,1.323
000552.SZ_甘肃能化.csv,7,-1.04%,42.86%,3.90%,-15.21%,0.583,0.25
000553.SZ_安道麦A.csv,4,2.33%,50.00%,14.33%,-3.80%,2.358,1.179
000554.SZ_泰山石油.csv,5,-1.29%,60.00%,1.98%,-9.03%,0.258,0.155
000555.SZ_神州信息.csv,10,1.89%,70.00%,20.01%,-8.57%,1.041,0.729
000557.SZ_西部创业.csv,3,-0.12%,33.33%,0.48%,-0.65%,1.146,0.382
000558.SZ_天府文旅.csv,6,0.66%,66.67%,3.91%,-4.56%,0.875,0.583
000559.SZ_万向钱潮.csv,4,2.36%,75.00%,6.08%,-1.43%,2.537,1.903
000560.SZ_我爱我家.csv,9,0.18%,44.44%,14.26%,-8.02%,1.338,0.595
000561.SZ_烽火电子.csv,6,2.54%,83.33%,5.76%,-0.80%,4.011,3.343
000563.SZ_陕国投A.csv,6,-1.26%,16.67%,6.51%,-11.10%,1.847,0.308
000564.SZ_供销大集.csv,8,-1.16%,50.00%,2.35%,-9.95%,0.366,0.183
000565.SZ_渝三峡A.csv,6,1.06%,83.33%,2.61%,-3.85%,0.529,0.441
000566.SZ_海南海药.csv,11,-1.84%,45.45%,3.25%,-9.74%,0.34,0.154
000567.SZ_海德股份.csv,9,1.74%,55.56%,12.67%,-2.59%,3.106,1.725
000568.SZ_泸州老窖.csv,6,0.71%,66.67%,3.11%,-1.44%,1.245,0.83
000570.SZ_苏常柴A.csv,6,1.00%,83.33%,3.30%,-3.90%,0.507,0.422
000571.SZ_新大洲A.csv,7,2.46%,85.71%,4.89%,-1.03%,2.953,2.531
000572.SZ_海马汽车.csv,9,1.50%,66.67%,7.98%,-4.17%,1.398,0.932
000573.SZ_粤宏远A.csv,9,-0.35%,33.33%,3.99%,-2.74%,1.086,0.362
000576.SZ_甘化科工.csv,13,0.44%,53.85%,5.28%,-4.51%,1.245,0.67
000581.SZ_威孚高科.csv,8,0.13%,37.50%,3.48%,-2.31%,2.025,0.759
000582.SZ_北部湾港.csv,7,-0.03%,71.43%,1.03%,-1.49%,0.372,0.266
000586.SZ_汇源通信.csv,5,0.41%,80.00%,2.28%,-2.50%,0.454,0.363
000589.SZ_贵州轮胎.csv,10,1.15%,60.00%,5.74%,-5.19%,1.63,0.978
000590.SZ_启迪药业.csv,9,0.06%,55.56%,6.93%,-9.20%,0.823,0.457
000591.SZ_太阳能.csv,10,-0.04%,50.00%,5.56%,-4.80%,0.974,0.487
000592.SZ_平潭发展.csv,7,1.31%,42.86%,11.01%,-6.98%,2.208,0.946
000593.SZ_德龙汇能.csv,8,-0.62%,25.00%,3.99%,-2.57%,1.506,0.376
000596.SZ_古井贡酒.csv,15,-0.94%,33.33%,9.19%,-12.02%,1.047,0.349
000597.SZ_东北制药.csv,7,1.55%,57.14%,7.47%,-2.11%,2.707,1.547
000598.SZ_兴蓉环境.csv,15,0.22%,40.00%,8.57%,-3.83%,1.933,0.773
000599.SZ_青岛双星.csv,2,-1.27%,50.00%,1.15%,-3.69%,0.313,0.157
000600.SZ_建投能源.csv,7,0.79%,57.14%,9.77%,-3.87%,1.194,0.682
000601.SZ_韶能股份.csv,13,0.47%,61.54%,5.66%,-7.41%,0.865,0.532
000603.SZ_盛达资源.csv,8,-2.25%,25.00%,1.35%,-6.67%,0.336,0.084
000605.SZ_渤海股份.csv,9,1.23%,44.44%,17.19%,-4.72%,2.1,0.933
000607.SZ_华媒控股.csv,8,0.57%,75.00%,3.97%,-3.81%,0.575,0.431
000610.SZ_西安旅游.csv,7,0.43%,71.43%,6.21%,-5.76%,0.526,0.376
000612.SZ_焦作万方.csv,9,1.07%,44.44%,12.31%,-2.58%,2.406,1.069
000617.SZ_中油资本.csv,5,-0.58%,40.00%,6.31%,-9.14%,1.087,0.435
000619.SZ_海螺新材.csv,6,0.14%,50.00%,2.93%,-1.80%,1.261,0.63
000620.SZ_新华联.csv,4,-0.56%,50.00%,0.75%,-3.70%,0.196,0.098
000623.SZ_吉林敖东.csv,5,0.80%,80.00%,2.02%,-1.40%,0.962,0.77
000625.SZ_长安汽车.csv,5,0.54%,60.00%,3.20%,-3.89%,1.088,0.653
000626.SZ_远大控股.csv,16,0.20%,43.75%,5.74%,-6.30%,1.519,0.665
000627.SZ_天茂集团.csv,5,-0.62%,20.00%,2.11%,-4.18%,1.217,0.243
000628.SZ_高新发展.csv,8,-0.66%,37.50%,10.80%,-12.76%,1.25,0.469
000629.SZ_钒钛股份.csv,7,-0.50%,28.57%,3.45%,-4.47%,0.852,0.243
000630.SZ_铜陵有色.csv,2,5.68%,100.00%,6.63%,4.74%,0.057,0.057
000631.SZ_顺发恒业.csv,8,-0.76%,50.00%,3.10%,-9.55%,0.564,0.282
000632.SZ_三木集团.csv,6,0.41%,50.00%,4.05%,-4.14%,0.968,0.484
000633.SZ_合金投资.csv,9,0.75%,77.78%,4.03%,-4.48%,0.514,0.4
000635.SZ_英力特.csv,8,0.77%,62.50%,4.47%,-3.27%,0.844,0.527
000636.SZ_风华高科.csv,9,0.20%,55.56%,6.14%,-5.63%,0.897,0.498
000637.SZ_茂化实华.csv,4,0.06%,50.00%,1.11%,-0.58%,1.222,0.611
000639.SZ_西王食品.csv,9,1.99%,77.78%,6.59%,-2.17%,1.724,1.341
000650.SZ_仁和药业.csv,14,0.13%,50.00%,4.42%,-5.09%,0.805,0.402
000651.SZ_格力电器.csv,10,1.69%,40.00%,11.86%,-3.25%,4.744,1.898
000652.SZ_泰达股份.csv,5,2.65%,60.00%,14.48%,-6.77%,1.755,1.053
000655.SZ_金岭矿业.csv,16,0.35%,50.00%,9.44%,-7.83%,1.208,0.604
000657.SZ_中钨高新.csv,6,0.34%,50.00%,5.17%,-4.44%,1.267,0.633
000659.SZ_珠海中富.csv,14,1.43%,57.14%,14.84%,-4.41%,1.877,1.072
000661.SZ_长春高新.csv,21,0.41%,52.38%,6.80%,-4.46%,1.292,0.677
000663.SZ_永安林业.csv,7,0.64%,57.14%,7.34%,-8.14%,1.008,0.576
000665.SZ_湖北广电.csv,7,-1.82%,42.86%,2.99%,-7.89%,0.324,0.139
000669.SZ_ST金鸿.csv,2,-5.27%,0.00%,-4.13%,-6.41%,0.0,0.0
000670.SZ_盈方微.csv,7,2.72%,71.43%,12.50%,-3.84%,1.75,1.25
000672.SZ_上峰水泥.csv,8,-1.34%,25.00%,2.00%,-4.96%,0.691,0.173
000676.SZ_智度股份.csv,9,-0.63%,33.33%,10.85%,-8.16%,1.463,0.488
000677.SZ_恒天海龙.csv,3,-0.88%,33.33%,1.91%,-2.44%,0.842,0.281
000678.SZ_襄阳轴承.csv,9,-1.32%,44.44%,6.54%,-7.13%,0.663,0.295
000679.SZ_大连友谊.csv,10,-0.19%,30.00%,5.67%,-4.08%,2.014,0.604
000680.SZ_山推股份.csv,8,1.40%,62.50%,6.77%,-3.64%,1.406,0.879
000681.SZ_视觉中国.csv,7,-1.22%,14.29%,10.21%,-8.32%,2.72,0.389
000682.SZ_东方电子.csv,7,1.78%,71.43%,4.29%,-1.31%,2.094,1.496
000683.SZ_博源化工.csv,7,1.36%,57.14%,6.30%,-3.38%,1.413,0.807
000685.SZ_中山公用.csv,12,1.59%,75.00%,6.11%,-3.77%,1.081,0.811
000686.SZ_东北证券.csv,15,-0.97%,40.00%,3.01%,-9.88%,0.61,0.244
000688.SZ_国城矿业.csv,9,2.09%,77.78%,6.85%,-4.45%,1.048,0.815
000690.SZ_宝新能源.csv,8,-0.98%,25.00%,2.54%,-5.15%,0.847,0.212
000692.SZ_惠天热电.csv,9,-0.77%,33.33%,4.81%,-8.75%,1.007,0.336
000695.SZ_滨海能源.csv,6,0.74%,66.67%,5.32%,-3.24%,0.983,0.655
000697.SZ_ST炼石.csv,10,2.97%,60.00%,23.11%,-4.35%,2.506,1.503
000698.SZ_沈阳化工.csv,9,0.91%,66.67%,2.99%,-3.85%,1.311,0.874
000700.SZ_模塑科技.csv,8,3.06%,100.00%,5.83%,0.63%,0.031,0.031
000701.SZ_厦门信达.csv,6,6.93%,83.33%,33.64%,-1.14%,7.505,6.254
000702.SZ_正虹科技.csv,5,0.26%,80.00%,1.70%,-3.57%,0.341,0.273
000703.SZ_恒逸石化.csv,12,0.81%,75.00%,5.29%,-3.00%,0.788,0.591
000705.SZ_浙江震元.csv,7,0.82%,71.43%,3.44%,-2.78%,0.975,0.696
000707.SZ_双环科技.csv,6,-1.14%,50.00%,3.88%,-9.27%,0.526,0.263
000708.SZ_中信特钢.csv,12,1.17%,41.67%,13.10%,-1.77%,3.745,1.56
000709.SZ_河钢股份.csv,6,2.20%,66.67%,5.08%,-2.22%,1.737,1.158
000710.SZ_贝瑞基因.csv,6,3.52%,66.67%,19.31%,-9.73%,1.128,0.752
000712.SZ_锦龙股份.csv,2,4.33%,50.00%,8.81%,-0.14%,61.041,30.521
000713.SZ_丰乐种业.csv,7,0.63%,42.86%,6.26%,-3.73%,2.13,0.913
000715.SZ_中兴商业.csv,4,0.38%,75.00%,1.63%,-0.97%,0.86,0.645
000716.SZ_黑芝麻.csv,5,2.43%,100.00%,6.45%,0.83%,0.024,0.024
000717.SZ_中南股份.csv,4,-1.68%,25.00%,1.45%,-5.73%,0.533,0.133
000718.SZ_苏宁环球.csv,2,2.46%,50.00%,6.16%,-1.23%,4.986,2.493
000719.SZ_中原传媒.csv,5,-0.67%,60.00%,1.62%,-4.66%,0.372,0.223
000720.SZ_新能泰山.csv,10,-1.18%,30.00%,5.42%,-6.37%,0.641,0.192
000721.SZ_西安饮食.csv,5,0.32%,60.00%,3.27%,-2.38%,0.947,0.568
000722.SZ_湖南发展.csv,5,0.39%,40.00%,2.12%,-0.32%,4.815,1.926
000723.SZ_美锦能源.csv,5,-4.90%,20.00%,2.56%,-11.53%,0.378,0.076
000725.SZ_京东方A.csv,8,1.77%,62.50%,6.44%,-1.79%,2.115,1.322
000726.SZ_鲁泰A.csv,12,1.01%,50.00%,6.85%,-2.58%,2.394,1.197
000727.SZ_冠捷科技.csv,8,2.73%,75.00%,5.33%,-0.80%,4.69,3.518
000728.SZ_国元证券.csv,11,-0.77%,27.27%,7.13%,-5.09%,1.326,0.362
000729.SZ_燕京啤酒.csv,9,-0.14%,44.44%,3.45%,-2.94%,1.096,0.487
000731.SZ_四川美丰.csv,5,0.95%,40.00%,6.71%,-1.63%,4.23,1.692
000733.SZ_振华科技.csv,11,1.38%,63.64%,8.57%,-5.00%,1.36,0.865
000735.SZ_罗牛山.csv,10,0.97%,70.00%,3.18%,-2.08%,1.665,1.166
000737.SZ_北方铜业.csv,4,-3.42%,25.00%,1.60%,-10.81%,0.314,0.078
000738.SZ_航发控制.csv,11,0.41%,36.36%,9.48%,-4.38%,2.252,0.819
000739.SZ_普洛药业.csv,12,1.72%,50.00%,8.04%,-4.15%,3.193,1.597
000750.SZ_国海证券.csv,10,1.87%,40.00%,16.40%,-5.13%,3.431,1.372
000751.SZ_锌业股份.csv,3,-0.81%,66.67%,1.22%,-4.34%,0.219,0.146
000752.SZ_ST西发.csv,7,0.16%,57.14%,5.57%,-6.44%,0.817,0.467
000753.SZ_漳州发展.csv,10,0.95%,50.00%,7.51%,-3.58%,2.22,1.11
000755.SZ_山西高速.csv,6,-0.76%,66.67%,1.43%,-7.09%,0.232,0.154
000756.SZ_新华制药.csv,9,0.03%,55.56%,3.59%,-3.24%,0.822,0.456
000757.SZ_浩物股份.csv,5,1.44%,40.00%,7.76%,-3.63%,2.946,1.178
000758.SZ_中色股份.csv,6,0.82%,50.00%,6.18%,-2.67%,1.662,0.831
000759.SZ_中百集团.csv,3,-0.17%,66.67%,1.49%,-2.42%,0.392,0.262
000761.SZ_本钢板材.csv,4,1.36%,25.00%,10.78%,-2.49%,6.036,1.509
000762.SZ_西藏矿业.csv,5,-0.22%,40.00%,6.13%,-4.49%,1.342,0.537
000766.SZ_通化金马.csv,7,1.97%,71.43%,5.92%,-2.09%,2.352,1.68
000767.SZ_晋控电力.csv,6,-0.11%,33.33%,2.42%,-2.05%,1.65,0.55
000768.SZ_中航西飞.csv,12,0.63%,58.33%,6.43%,-3.15%,1.17,0.682
000776.SZ_广发证券.csv,10,0.26%,40.00%,4.02%,-2.75%,2.108,0.843
000777.SZ_中核科技.csv,10,0.66%,60.00%,5.93%,-9.80%,0.955,0.573
000778.SZ_新兴铸管.csv,13,0.09%,46.15%,2.19%,-1.79%,1.422,0.656
000779.SZ_甘咨询.csv,4,-1.72%,25.00%,0.47%,-3.73%,0.192,0.048
000782.SZ_恒申新材.csv,5,0.66%,40.00%,7.40%,-2.36%,2.506,1.002
000783.SZ_长江证券.csv,11,-1.99%,45.45%,3.16%,-12.82%,0.31,0.141
000785.SZ_居然智家.csv,7,3.63%,71.43%,8.91%,-3.31%,2.408,1.72
000786.SZ_北新建材.csv,17,1.69%,64.71%,9.47%,-5.77%,1.695,1.097
000788.SZ_北大医药.csv,6,1.55%,50.00%,8.19%,-3.42%,2.318,1.159
000789.SZ_万年青.csv,16,0.59%,62.50%,8.13%,-4.56%,1.2,0.75
000790.SZ_华神科技.csv,14,-0.11%,35.71%,5.51%,-11.87%,1.489,0.532
000791.SZ_甘肃能源.csv,9,0.17%,44.44%,5.26%,-2.70%,1.456,0.647
000792.SZ_盐湖股份.csv,13,2.03%,53.85%,8.15%,-3.19%,3.043,1.638
000793.SZ_ST华闻.csv,8,0.82%,62.50%,4.48%,-1.87%,1.691,1.057
000795.SZ_英洛华.csv,5,2.48%,40.00%,14.17%,-3.65%,4.031,1.612
000796.SZ_凯撒旅业.csv,10,0.87%,60.00%,6.47%,-3.95%,1.183,0.71
000797.SZ_中国武夷.csv,4,-2.37%,50.00%,5.22%,-9.13%,0.384,0.192
000798.SZ_中水渔业.csv,4,-0.12%,50.00%,5.38%,-6.67%,0.932,0.466
000799.SZ_酒鬼酒.csv,9,0.05%,44.44%,12.35%,-13.90%,1.269,0.564
000800.SZ_一汽解放.csv,4,-0.51%,25.00%,3.23%,-3.14%,1.841,0.46
000801.SZ_四川九洲.csv,6,0.73%,66.67%,3.02%,-0.58%,2.141,1.427
000802.SZ_北京文化.csv,8,-1.90%,50.00%,1.34%,-7.19%,0.159,0.079
000803.SZ_山高环能.csv,11,0.72%,63.64%,4.36%,-3.24%,1.16,0.738
000807.SZ_云铝股份.csv,6,0.92%,66.67%,5.87%,-4.62%,0.94,0.627
000809.SZ_和展能源.csv,16,-0.20%,50.00%,9.67%,-7.26%,0.895,0.448
000810.SZ_创维数字.csv,4,-1.08%,50.00%,5.03%,-7.42%,0.581,0.29
000811.SZ_冰轮环境.csv,6,-1.47%,33.33%,4.38%,-7.83%,0.905,0.302
000812.SZ_陕西金叶.csv,8,0.27%,50.00%,3.53%,-4.26%,1.27,0.635
000813.SZ_德展健康.csv,10,3.33%,60.00%,17.46%,-2.63%,3.638,2.183
000815.SZ_美利云.csv,5,-0.57%,40.00%,1.30%,-2.38%,0.623,0.249
000816.SZ_智慧农业.csv,7,0.06%,57.14%,2.17%,-3.48%,0.554,0.317
000818.SZ_航锦科技.csv,12,-2.13%,50.00%,6.91%,-18.97%,0.428,0.214
000819.SZ_岳阳兴长.csv,3,-0.77%,66.67%,4.01%,-9.41%,0.378,0.252
000821.SZ_京山轻机.csv,7,-2.65%,28.57%,4.66%,-10.28%,0.524,0.15
000822.SZ_山东海化.csv,8,1.43%,50.00%,7.78%,-5.39%,1.722,0.861
000823.SZ_超声电子.csv,15,1.96%,66.67%,15.95%,-3.34%,1.871,1.247
000825.SZ_太钢不锈.csv,4,-0.74%,25.00%,0.28%,-1.40%,0.256,0.064
000826.SZ_启迪环境.csv,7,2.58%,85.71%,9.09%,-3.14%,1.125,0.964
000828.SZ_东莞控股.csv,7,0.12%,42.86%,3.83%,-4.02%,1.514,0.649
000829.SZ_天音控股.csv,5,-4.36%,40.00%,3.34%,-17.35%,0.35,0.14
000830.SZ_鲁西化工.csv,13,1.56%,53.85%,9.41%,-2.32%,3.059,1.647
000831.SZ_中国稀土.csv,5,-1.47%,0.00%,-0.09%,-2.56%,0.0,0.0
000833.SZ_粤桂股份.csv,5,-0.39%,60.00%,3.21%,-6.48%,0.502,0.301
000837.SZ_秦川机床.csv,11,-0.89%,54.55%,5.52%,-10.88%,0.531,0.29
000838.SZ_财信发展.csv,12,1.18%,50.00%,10.79%,-7.04%,1.981,0.99
000839.SZ_中信国安.csv,9,1.21%,66.67%,5.81%,-10.35%,0.878,0.585
000848.SZ_承德露露.csv,7,0.07%,71.43%,3.35%,-4.99%,0.43,0.307
