filename,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,平均盈亏比
000723.SZ_美锦能源.csv,5,-5.99%,20.00%,0.72%,-12.58%,0.093,0.019
000725.SZ_京东方A.csv,8,-0.06%,50.00%,4.90%,-3.32%,0.936,0.468
000726.SZ_鲁泰A.csv,12,0.93%,50.00%,9.12%,-3.09%,2.3,1.15
000727.SZ_冠捷科技.csv,8,1.21%,62.50%,9.14%,-7.20%,0.733,0.458
000728.SZ_国元证券.csv,11,-0.21%,54.55%,5.06%,-4.37%,0.693,0.378
000729.SZ_燕京啤酒.csv,9,-1.47%,33.33%,2.18%,-5.04%,0.491,0.164
000731.SZ_四川美丰.csv,5,2.24%,60.00%,6.63%,-1.80%,3.297,1.978
000733.SZ_振华科技.csv,11,2.71%,72.73%,16.40%,-10.79%,0.962,0.7
000735.SZ_罗牛山.csv,10,2.67%,80.00%,10.36%,-1.58%,3.73,2.984
000737.SZ_北方铜业.csv,4,-3.86%,25.00%,3.10%,-7.99%,0.502,0.126
000738.SZ_航发控制.csv,11,0.40%,45.45%,9.79%,-9.84%,1.394,0.634
000739.SZ_普洛药业.csv,12,1.02%,75.00%,11.45%,-8.15%,0.557,0.418
000750.SZ_国海证券.csv,10,4.82%,60.00%,31.37%,-2.20%,5.886,3.532
000751.SZ_锌业股份.csv,3,0.38%,66.67%,1.02%,-0.31%,2.349,1.566
000752.SZ_ST西发.csv,7,1.46%,57.14%,7.65%,-5.22%,1.37,0.783
000753.SZ_漳州发展.csv,10,3.04%,80.00%,11.53%,-3.60%,1.327,1.062
000755.SZ_山西高速.csv,6,-1.96%,33.33%,2.27%,-5.06%,0.347,0.116
000756.SZ_新华制药.csv,9,0.90%,44.44%,9.81%,-4.10%,2.277,1.012
000757.SZ_浩物股份.csv,5,2.91%,80.00%,8.24%,-6.42%,0.816,0.653
000758.SZ_中色股份.csv,6,-0.39%,50.00%,8.58%,-5.68%,0.82,0.41
000759.SZ_中百集团.csv,3,-1.03%,66.67%,3.10%,-8.42%,0.317,0.212
000761.SZ_本钢板材.csv,4,-1.97%,25.00%,4.79%,-7.47%,1.134,0.284
000762.SZ_西藏矿业.csv,5,-2.18%,40.00%,5.55%,-12.59%,0.565,0.226
000766.SZ_通化金马.csv,7,2.05%,71.43%,9.77%,-6.65%,1.019,0.728
000767.SZ_晋控电力.csv,6,-0.17%,50.00%,3.19%,-3.96%,0.863,0.432
000768.SZ_中航西飞.csv,12,1.95%,50.00%,11.29%,-4.72%,3.112,1.556
000776.SZ_广发证券.csv,10,0.52%,70.00%,5.98%,-4.47%,0.653,0.457
000777.SZ_中核科技.csv,10,-0.86%,60.00%,6.18%,-16.00%,0.426,0.255
000778.SZ_新兴铸管.csv,13,0.64%,53.85%,6.27%,-5.25%,1.594,0.858
000779.SZ_甘咨询.csv,4,2.09%,50.00%,8.24%,-2.04%,4.11,2.055
000782.SZ_恒申新材.csv,5,2.90%,40.00%,13.15%,-1.70%,6.472,2.589
000783.SZ_长江证券.csv,11,0.17%,54.55%,11.78%,-15.92%,0.723,0.394
000785.SZ_居然智家.csv,7,6.74%,85.71%,13.07%,-0.09%,85.507,73.292
000786.SZ_北新建材.csv,17,1.70%,70.59%,7.26%,-7.00%,1.043,0.737
000788.SZ_北大医药.csv,6,4.24%,66.67%,16.59%,-5.95%,2.483,1.656
000789.SZ_万年青.csv,16,0.23%,50.00%,6.64%,-5.83%,1.271,0.635
000790.SZ_华神科技.csv,14,2.70%,64.29%,11.25%,-4.00%,1.98,1.273
000791.SZ_甘肃能源.csv,9,1.16%,55.56%,5.47%,-3.31%,2.048,1.138
000792.SZ_盐湖股份.csv,13,2.27%,46.15%,15.33%,-6.02%,2.592,1.196
000793.SZ_ST华闻.csv,8,-0.01%,50.00%,7.83%,-6.91%,0.994,0.497
000795.SZ_英洛华.csv,5,3.05%,60.00%,19.29%,-5.38%,1.926,1.155
000796.SZ_凯撒旅业.csv,10,2.08%,60.00%,12.83%,-8.32%,1.604,0.962
000797.SZ_中国武夷.csv,4,-1.31%,25.00%,7.09%,-7.31%,1.723,0.431
000798.SZ_中水渔业.csv,4,-0.55%,50.00%,3.52%,-5.13%,0.717,0.358
000799.SZ_酒鬼酒.csv,9,-0.91%,44.44%,13.50%,-18.27%,1.008,0.448
000800.SZ_一汽解放.csv,4,-0.37%,50.00%,2.24%,-3.87%,0.706,0.353
000801.SZ_四川九洲.csv,6,3.48%,66.67%,16.40%,-3.02%,3.52,2.347
000802.SZ_北京文化.csv,8,-2.08%,50.00%,6.28%,-11.27%,0.429,0.215
000803.SZ_山高环能.csv,11,3.55%,81.82%,10.34%,-1.94%,4.182,3.421
000807.SZ_云铝股份.csv,6,2.27%,66.67%,8.23%,-5.58%,1.261,0.841
000809.SZ_和展能源.csv,16,0.40%,50.00%,15.49%,-7.63%,1.17,0.585
000810.SZ_创维数字.csv,4,-1.12%,50.00%,4.25%,-5.11%,0.55,0.275
000811.SZ_冰轮环境.csv,6,1.33%,50.00%,10.96%,-4.36%,2.098,1.049
000812.SZ_陕西金叶.csv,8,0.80%,75.00%,3.76%,-6.14%,0.618,0.463
000813.SZ_德展健康.csv,10,3.73%,60.00%,30.14%,-1.95%,6.685,4.011
000815.SZ_美利云.csv,5,-1.74%,40.00%,1.53%,-5.22%,0.274,0.109
000816.SZ_智慧农业.csv,7,-0.17%,42.86%,3.17%,-2.24%,1.047,0.449
000818.SZ_航锦科技.csv,12,-0.61%,66.67%,10.19%,-27.07%,0.408,0.272
000819.SZ_岳阳兴长.csv,3,-1.48%,33.33%,3.58%,-6.98%,0.891,0.297
000821.SZ_京山轻机.csv,7,-4.21%,28.57%,4.38%,-11.86%,0.357,0.102
000822.SZ_山东海化.csv,8,2.19%,75.00%,13.32%,-9.45%,0.775,0.581
000823.SZ_超声电子.csv,15,1.42%,66.67%,13.43%,-4.58%,1.387,0.925
000825.SZ_太钢不锈.csv,4,-1.77%,0.00%,-0.49%,-3.03%,0.0,0.0
000826.SZ_启迪环境.csv,7,2.10%,85.71%,8.35%,-3.16%,0.943,0.809
000828.SZ_东莞控股.csv,7,1.46%,71.43%,5.79%,-1.32%,2.266,1.619
000829.SZ_天音控股.csv,5,-4.09%,60.00%,4.77%,-25.65%,0.205,0.123
000830.SZ_鲁西化工.csv,13,1.27%,53.85%,7.38%,-4.95%,1.947,1.048
000831.SZ_中国稀土.csv,5,-1.64%,20.00%,4.23%,-5.70%,1.363,0.273
000833.SZ_粤桂股份.csv,5,-2.35%,40.00%,9.94%,-16.63%,0.716,0.286
000837.SZ_秦川机床.csv,11,0.72%,45.45%,11.70%,-11.30%,1.583,0.72
000838.SZ_财信发展.csv,12,2.33%,58.33%,15.49%,-10.27%,1.425,0.831
000839.SZ_中信国安.csv,9,1.44%,66.67%,12.98%,-5.79%,0.755,0.503
000848.SZ_承德露露.csv,7,0.90%,71.43%,3.90%,-5.82%,0.799,0.571
000850.SZ_华茂股份.csv,6,3.53%,83.33%,10.32%,-1.81%,2.54,2.116
