filename,信号数,平均收益,胜率,最大收益,最大亏损,盈亏比,平均盈亏比
002608.SZ_江苏国信.csv,4,0.86%,50.00%,4.21%,-2.33%,2.049,1.024
002609.SZ_捷顺科技.csv,5,4.11%,80.00%,6.50%,-0.40%,13.091,10.473
002611.SZ_东方精工.csv,13,2.26%,61.54%,11.14%,-4.79%,2.593,1.595
002612.SZ_朗姿股份.csv,3,-6.59%,0.00%,-2.55%,-10.80%,0.0,0.0
002613.SZ_北玻股份.csv,4,0.52%,50.00%,9.99%,-7.36%,1.19,0.595
002614.SZ_奥佳华.csv,11,4.41%,72.73%,12.90%,-1.76%,5.591,4.066
002615.SZ_哈尔斯.csv,8,-0.34%,37.50%,4.53%,-4.70%,1.294,0.485
002616.SZ_长青集团.csv,10,0.33%,70.00%,5.57%,-13.58%,0.499,0.349
002617.SZ_露笑科技.csv,10,-3.98%,10.00%,4.16%,-9.62%,0.852,0.085
002620.SZ_ST瑞和.csv,8,0.98%,25.00%,15.85%,-2.99%,5.576,1.394
002622.SZ_皓宸医疗.csv,11,-0.35%,54.55%,5.07%,-10.51%,0.664,0.362
002623.SZ_亚玛顿.csv,5,3.47%,80.00%,16.54%,-3.29%,1.569,1.255
002624.SZ_完美世界.csv,8,-3.75%,25.00%,22.58%,-18.99%,1.371,0.343
002625.SZ_光启技术.csv,12,2.12%,66.67%,17.69%,-15.04%,1.001,0.667
002626.SZ_金达威.csv,7,0.65%,28.57%,7.31%,-3.65%,3.659,1.045
002627.SZ_三峡旅游.csv,4,1.49%,75.00%,4.01%,-0.63%,3.488,2.616
002628.SZ_成都路桥.csv,8,0.16%,37.50%,4.48%,-2.15%,2.074,0.778
002629.SZ_仁智股份.csv,6,0.48%,66.67%,4.27%,-3.20%,0.766,0.51
002630.SZ_ST华西.csv,7,-0.32%,57.14%,5.21%,-10.66%,0.669,0.382
002631.SZ_德尔未来.csv,13,1.39%,61.54%,8.03%,-5.28%,1.311,0.807
002632.SZ_道明光学.csv,7,-0.65%,42.86%,4.69%,-6.94%,0.862,0.37
002633.SZ_申科股份.csv,7,-2.12%,42.86%,4.10%,-10.21%,0.434,0.186
002634.SZ_棒杰股份.csv,11,1.42%,72.73%,11.63%,-5.74%,1.052,0.765
002635.SZ_安洁科技.csv,11,-0.09%,54.55%,4.31%,-7.19%,0.758,0.413
002636.SZ_金安国纪.csv,11,4.10%,72.73%,16.34%,-4.32%,3.085,2.244
002637.SZ_赞宇科技.csv,9,-0.36%,33.33%,2.88%,-5.02%,1.401,0.467
002638.SZ_勤上股份.csv,7,1.80%,71.43%,4.59%,-3.48%,1.474,1.053
002639.SZ_雪人股份.csv,3,1.46%,66.67%,5.03%,-3.92%,1.059,0.706
002640.SZ_跨境通.csv,4,0.88%,50.00%,11.38%,-7.09%,1.355,0.677
002641.SZ_公元股份.csv,3,-0.55%,66.67%,2.13%,-4.95%,0.332,0.222
002642.SZ_荣联科技.csv,5,0.23%,60.00%,2.61%,-1.91%,0.978,0.587
002643.SZ_万润股份.csv,6,1.30%,83.33%,3.05%,-2.16%,0.926,0.771
002644.SZ_佛慈制药.csv,8,2.16%,75.00%,7.44%,-2.67%,1.453,1.089
002645.SZ_华宏科技.csv,12,-1.51%,66.67%,8.76%,-23.60%,0.297,0.198
002646.SZ_天佑德酒.csv,5,-1.23%,40.00%,1.20%,-3.70%,0.391,0.157
002648.SZ_卫星化学.csv,5,0.07%,40.00%,4.21%,-1.96%,1.624,0.65
002649.SZ_博彦科技.csv,14,1.44%,71.43%,6.21%,-6.00%,1.077,0.77
002650.SZ_ST加加.csv,6,-3.14%,0.00%,-1.27%,-5.43%,0.0,0.0
002651.SZ_利君股份.csv,8,4.20%,50.00%,29.48%,-1.91%,8.52,4.26
002652.SZ_扬子新材.csv,2,3.32%,100.00%,5.95%,0.68%,0.033,0.033
002653.SZ_海思科.csv,10,-0.23%,40.00%,4.32%,-3.31%,1.238,0.495
002654.SZ_万润科技.csv,9,1.34%,44.44%,13.51%,-5.41%,1.963,0.873
002655.SZ_共达电声.csv,10,0.65%,50.00%,9.78%,-11.22%,1.391,0.696
002657.SZ_中科金财.csv,9,1.86%,88.89%,5.61%,-5.34%,0.516,0.458
002658.SZ_雪迪龙.csv,9,0.30%,55.56%,8.10%,-7.18%,0.948,0.527
002659.SZ_凯文教育.csv,11,-0.98%,27.27%,12.30%,-12.37%,1.711,0.467
002660.SZ_茂硕电源.csv,6,4.37%,66.67%,15.72%,-2.13%,3.322,2.214
002661.SZ_克明食品.csv,6,-0.82%,33.33%,2.47%,-3.77%,0.537,0.179
002662.SZ_峰璟股份.csv,8,2.65%,50.00%,21.77%,-4.88%,2.581,1.29
002663.SZ_普邦股份.csv,9,-0.96%,44.44%,3.55%,-10.73%,0.462,0.206
002664.SZ_信质集团.csv,10,2.39%,70.00%,14.07%,-5.70%,1.627,1.139
002666.SZ_德联集团.csv,11,0.83%,54.55%,8.28%,-5.45%,1.436,0.783
002667.SZ_威领股份.csv,5,0.02%,40.00%,2.33%,-2.38%,1.539,0.616
002668.SZ_TCL智家.csv,6,-1.20%,33.33%,5.59%,-8.05%,0.925,0.308
002669.SZ_康达新材.csv,4,-2.65%,0.00%,-1.84%,-4.18%,0.0,0.0
002670.SZ_国盛金控.csv,5,-3.70%,20.00%,3.11%,-11.53%,0.575,0.115
002671.SZ_龙泉股份.csv,6,0.48%,66.67%,2.49%,-2.45%,1.054,0.703
002672.SZ_东江环保.csv,10,1.03%,60.00%,9.53%,-5.01%,1.154,0.693
002673.SZ_西部证券.csv,4,0.68%,50.00%,5.36%,-2.60%,1.833,0.917
002674.SZ_兴业科技.csv,8,1.64%,75.00%,6.50%,-6.22%,0.989,0.742
002675.SZ_东诚药业.csv,3,1.79%,33.33%,10.34%,-4.04%,4.17,1.39
002676.SZ_顺威股份.csv,3,8.83%,100.00%,22.71%,1.18%,0.088,0.088
002677.SZ_浙江美大.csv,6,-0.73%,33.33%,5.13%,-5.46%,1.115,0.372
002678.SZ_珠江钢琴.csv,8,-0.55%,50.00%,2.01%,-3.52%,0.402,0.201
002679.SZ_福建金森.csv,8,-1.59%,25.00%,4.23%,-5.90%,0.729,0.182
002681.SZ_奋达科技.csv,10,0.53%,30.00%,18.83%,-6.24%,2.591,0.777
002682.SZ_龙洲股份.csv,6,3.36%,100.00%,10.10%,1.23%,0.034,0.034
002683.SZ_广东宏大.csv,13,-0.45%,38.46%,4.89%,-7.09%,0.948,0.365
002685.SZ_华东重机.csv,6,-1.14%,33.33%,6.23%,-6.78%,1.079,0.36
002686.SZ_亿利达.csv,5,1.76%,80.00%,5.04%,-0.57%,4.086,3.268
002687.SZ_乔治白.csv,5,3.28%,80.00%,9.31%,-6.09%,0.923,0.738
002688.SZ_金河生物.csv,11,0.47%,45.45%,5.71%,-4.53%,1.696,0.771
002689.SZ_远大智能.csv,4,3.48%,75.00%,6.62%,-1.58%,3.273,2.455
002690.SZ_美亚光电.csv,5,2.92%,80.00%,9.32%,-1.55%,2.612,2.089
002691.SZ_冀凯股份.csv,11,0.65%,54.55%,7.43%,-2.93%,1.354,0.738
002692.SZ_远程股份.csv,5,2.07%,80.00%,4.52%,-0.76%,3.635,2.908
002694.SZ_顾地科技.csv,8,3.62%,50.00%,25.09%,-2.53%,5.748,2.874
002695.SZ_煌上煌.csv,6,2.17%,50.00%,9.05%,-4.71%,2.315,1.158
002696.SZ_百洋股份.csv,9,-1.59%,33.33%,2.43%,-5.60%,0.452,0.151
002697.SZ_红旗连锁.csv,5,0.74%,60.00%,5.50%,-1.57%,1.479,0.887
002698.SZ_博实股份.csv,7,3.05%,57.14%,14.08%,-11.04%,2.009,1.148
002700.SZ_新疆浩源.csv,7,0.36%,57.14%,9.13%,-5.96%,0.9,0.514
002701.SZ_奥瑞金.csv,7,-1.30%,14.29%,8.02%,-5.92%,2.343,0.335
002702.SZ_海欣食品.csv,1,1.41%,100.00%,1.41%,1.41%,0.014,0.014
002703.SZ_浙江世宝.csv,3,-0.57%,33.33%,3.79%,-5.49%,0.69,0.23
002705.SZ_新宝股份.csv,9,1.33%,77.78%,5.53%,-3.41%,1.271,0.989
002706.SZ_良信股份.csv,13,-0.29%,61.54%,4.76%,-7.98%,0.52,0.32
002707.SZ_众信旅游.csv,3,-0.28%,33.33%,4.39%,-3.72%,1.677,0.559
002708.SZ_光洋股份.csv,2,1.97%,50.00%,5.88%,-1.94%,3.031,1.515
002709.SZ_天赐材料.csv,9,1.75%,44.44%,15.44%,-7.58%,2.865,1.273
002712.SZ_思美传媒.csv,9,2.43%,44.44%,10.03%,-1.69%,7.834,3.482
002714.SZ_牧原股份.csv,13,-0.83%,30.77%,5.53%,-9.21%,1.355,0.417
002715.SZ_登云股份.csv,3,2.03%,100.00%,3.19%,1.09%,0.02,0.02
002716.SZ_湖南白银.csv,2,-0.53%,0.00%,-0.41%,-0.66%,0.0,0.0
002717.SZ_ST岭南.csv,6,3.28%,50.00%,16.91%,-3.05%,4.555,2.277
002718.SZ_友邦吊顶.csv,4,3.28%,100.00%,6.63%,1.62%,0.033,0.033
002719.SZ_麦趣尔.csv,3,2.65%,33.33%,9.94%,-1.67%,9.947,3.316
002721.SZ_ST金一.csv,2,-1.01%,0.00%,-0.58%,-1.43%,0.0,0.0
002722.SZ_物产金轮.csv,7,1.02%,71.43%,3.64%,-1.73%,1.242,0.887
002723.SZ_小崧股份.csv,2,0.02%,50.00%,0.59%,-0.56%,1.066,0.533
002724.SZ_海洋王.csv,6,1.29%,83.33%,6.13%,-5.42%,0.486,0.405
002725.SZ_跃岭股份.csv,3,2.39%,66.67%,4.92%,-1.65%,2.666,1.777
002726.SZ_龙大美食.csv,3,-2.42%,33.33%,1.19%,-5.71%,0.282,0.094
002727.SZ_一心堂.csv,6,1.97%,83.33%,7.11%,-1.31%,2.004,1.67
002728.SZ_特一药业.csv,3,1.02%,66.67%,2.86%,-0.14%,11.075,7.384
002729.SZ_好利科技.csv,1,0.56%,100.00%,0.56%,0.56%,0.006,0.006
002730.SZ_电光科技.csv,7,1.36%,57.14%,5.79%,-1.16%,3.182,1.818
002731.SZ_萃华珠宝.csv,5,-0.11%,80.00%,0.48%,-1.99%,0.178,0.142
002732.SZ_燕塘乳业.csv,5,1.58%,80.00%,5.68%,-1.33%,1.741,1.393
002733.SZ_雄韬股份.csv,2,-3.44%,0.00%,-1.98%,-4.90%,0.0,0.0
002734.SZ_利民股份.csv,2,-0.11%,50.00%,0.48%,-0.70%,0.687,0.344
002735.SZ_王子新材.csv,8,-0.59%,37.50%,3.67%,-4.29%,1.005,0.377
002736.SZ_国信证券.csv,4,0.47%,75.00%,1.42%,-1.78%,0.684,0.513
002737.SZ_葵花药业.csv,4,5.03%,75.00%,11.84%,-0.66%,10.508,7.881
002738.SZ_中矿资源.csv,4,-3.99%,0.00%,-1.24%,-7.38%,0.0,0.0
002739.SZ_万达电影.csv,2,-1.68%,0.00%,0.00%,-3.35%,0.0,0.0
002741.SZ_光华科技.csv,7,-0.09%,57.14%,2.09%,-4.76%,0.689,0.394
002743.SZ_富煌钢构.csv,5,-0.46%,40.00%,2.27%,-3.33%,0.579,0.231
002745.SZ_木林森.csv,6,-1.03%,50.00%,2.62%,-6.15%,0.426,0.213
002746.SZ_仙坛股份.csv,0,N/A,N/A,N/A,N/A,,
002747.SZ_埃斯顿.csv,9,-1.53%,33.33%,9.28%,-9.29%,1.042,0.347
002748.SZ_世龙实业.csv,7,-1.00%,57.14%,6.96%,-9.39%,0.441,0.252
002749.SZ_国光股份.csv,5,1.94%,60.00%,7.48%,-5.53%,1.746,1.048
002750.SZ_龙津退.csv,2,7.01%,100.00%,13.07%,0.94%,0.07,0.07
002752.SZ_昇兴股份.csv,7,0.81%,57.14%,4.12%,-1.70%,2.305,1.317
002753.SZ_永东股份.csv,5,0.97%,60.00%,6.39%,-3.60%,1.414,0.848
002755.SZ_奥赛康.csv,6,0.11%,66.67%,2.39%,-2.71%,0.585,0.39
002756.SZ_永兴材料.csv,4,-2.42%,0.00%,-0.62%,-3.74%,0.0,0.0
002757.SZ_南兴股份.csv,3,-3.11%,0.00%,-1.11%,-6.77%,0.0,0.0
002758.SZ_浙农股份.csv,2,-6.48%,0.00%,-2.73%,-10.23%,0.0,0.0
002759.SZ_天际股份.csv,3,2.73%,66.67%,5.77%,-0.26%,16.403,10.935
002760.SZ_凤形股份.csv,6,0.19%,66.67%,1.12%,-1.60%,0.425,0.283
002761.SZ_浙江建投.csv,2,-4.69%,0.00%,-2.62%,-6.76%,0.0,0.0
002763.SZ_汇洁股份.csv,3,-0.14%,66.67%,0.92%,-2.06%,0.401,0.267
002765.SZ_蓝黛科技.csv,7,-0.98%,42.86%,3.72%,-6.79%,0.757,0.324
002766.SZ_索菱股份.csv,8,-0.05%,37.50%,7.12%,-5.44%,1.626,0.61
002767.SZ_先锋电子.csv,5,-0.07%,20.00%,4.08%,-2.85%,2.754,0.551
002768.SZ_国恩股份.csv,5,0.25%,40.00%,2.47%,-1.55%,2.032,0.813
002769.SZ_普路通.csv,11,4.76%,63.64%,22.42%,-3.37%,5.745,3.656
002771.SZ_真视通.csv,5,0.62%,60.00%,5.74%,-3.36%,1.049,0.63
002772.SZ_众兴菌业.csv,3,-3.21%,0.00%,-1.63%,-4.99%,0.0,0.0
002773.SZ_康弘药业.csv,12,1.70%,50.00%,8.33%,-2.58%,4.432,2.216
002774.SZ_快意电梯.csv,5,-0.89%,40.00%,7.97%,-11.12%,0.974,0.39
002775.SZ_文科股份.csv,8,0.61%,50.00%,7.47%,-6.10%,1.082,0.541
002777.SZ_久远银海.csv,6,-0.92%,33.33%,14.76%,-11.55%,1.537,0.512
002778.SZ_中晟高科.csv,9,4.40%,88.89%,24.44%,-6.29%,0.913,0.811
002779.SZ_中坚科技.csv,7,-0.04%,42.86%,8.74%,-8.45%,1.299,0.557
002780.SZ_三夫户外.csv,1,-0.75%,0.00%,-0.75%,-0.75%,0.0,0.0
002782.SZ_可立克.csv,7,-0.21%,57.14%,4.31%,-7.76%,0.631,0.361
002783.SZ_凯龙股份.csv,1,-2.84%,0.00%,-2.84%,-2.84%,0.0,0.0
002785.SZ_万里石.csv,3,2.33%,66.67%,14.93%,-10.18%,0.844,0.563
002786.SZ_银宝山新.csv,4,6.84%,75.00%,33.29%,-10.82%,1.176,0.882
002787.SZ_华源控股.csv,7,-0.24%,28.57%,5.97%,-4.32%,2.044,0.584
002788.SZ_鹭燕医药.csv,2,1.89%,100.00%,3.53%,0.25%,0.019,0.019
002790.SZ_瑞尔特.csv,8,1.33%,37.50%,9.62%,-3.43%,4.478,1.679
002791.SZ_坚朗五金.csv,4,0.15%,50.00%,3.70%,-3.20%,1.114,0.557
002792.SZ_通宇通讯.csv,5,1.72%,60.00%,14.44%,-7.58%,1.075,0.645
002793.SZ_罗欣药业.csv,1,-1.28%,0.00%,-1.28%,-1.28%,0.0,0.0
002795.SZ_永和智控.csv,1,4.86%,100.00%,4.86%,4.86%,0.049,0.049
002796.SZ_世嘉科技.csv,4,8.18%,100.00%,25.74%,0.11%,0.082,0.082
002797.SZ_第一创业.csv,3,3.31%,66.67%,13.68%,-4.14%,1.7,1.133
002798.SZ_帝欧家居.csv,9,0.03%,44.44%,7.05%,-5.55%,1.275,0.567
002799.SZ_环球印务.csv,4,-1.03%,0.00%,-0.28%,-1.76%,0.0,0.0
002800.SZ_天顺股份.csv,4,0.31%,50.00%,3.99%,-3.67%,1.256,0.628
002801.SZ_微光股份.csv,3,0.27%,66.67%,3.70%,-3.62%,0.613,0.409
002802.SZ_洪汇新材.csv,7,-1.25%,28.57%,2.67%,-4.61%,0.851,0.243
002803.SZ_吉宏股份.csv,7,1.01%,42.86%,12.38%,-2.62%,2.667,1.143
002805.SZ_丰元股份.csv,10,1.57%,70.00%,10.97%,-7.60%,0.972,0.681
002806.SZ_华锋股份.csv,6,0.62%,83.33%,2.85%,-5.73%,0.329,0.274
002807.SZ_江阴银行.csv,0,N/A,N/A,N/A,N/A,,
002809.SZ_红墙股份.csv,2,0.89%,100.00%,1.65%,0.12%,0.009,0.009
002810.SZ_山东赫达.csv,8,0.16%,25.00%,13.44%,-4.83%,3.31,0.828
002811.SZ_郑中设计.csv,4,-2.38%,25.00%,1.53%,-5.73%,0.416,0.104
002812.SZ_恩捷股份.csv,7,-1.83%,57.14%,2.75%,-13.57%,0.219,0.125
002813.SZ_路畅科技.csv,3,0.59%,66.67%,3.40%,-3.83%,0.733,0.488
002815.SZ_崇达技术.csv,7,1.16%,42.86%,10.43%,-2.59%,3.418,1.465
002817.SZ_黄山胶囊.csv,6,0.86%,50.00%,8.17%,-3.70%,1.884,0.942
002818.SZ_富森美.csv,6,2.16%,100.00%,4.77%,0.06%,0.022,0.022
002819.SZ_东方中科.csv,0,N/A,N/A,N/A,N/A,,
002820.SZ_桂发祥.csv,4,1.73%,75.00%,5.51%,-3.73%,0.952,0.714
002821.SZ_凯莱英.csv,8,-0.72%,37.50%,7.88%,-6.71%,1.123,0.421
002822.SZ_ST中装.csv,3,0.25%,66.67%,5.83%,-5.81%,0.564,0.376
002823.SZ_凯中精密.csv,3,0.22%,33.33%,6.61%,-5.42%,2.226,0.742
002824.SZ_和胜股份.csv,8,1.37%,37.50%,10.76%,-2.83%,3.661,1.373
002825.SZ_纳尔股份.csv,2,-0.13%,50.00%,0.82%,-1.08%,0.761,0.381
002826.SZ_易明医药.csv,5,0.85%,80.00%,2.42%,-2.16%,0.741,0.593
002827.SZ_高争民爆.csv,2,4.26%,100.00%,7.95%,0.56%,0.043,0.043
002828.SZ_贝肯能源.csv,1,1.42%,100.00%,1.42%,1.42%,0.014,0.014
002829.SZ_星网宇达.csv,7,-0.36%,57.14%,4.26%,-7.00%,0.588,0.336
002830.SZ_名雕股份.csv,10,0.60%,60.00%,6.35%,-4.55%,1.034,0.62
002831.SZ_裕同科技.csv,1,-0.99%,0.00%,-0.99%,-0.99%,0.0,0.0
002832.SZ_比音勒芬.csv,4,-1.29%,25.00%,0.72%,-2.79%,0.366,0.092
002833.SZ_弘亚数控.csv,6,-2.77%,50.00%,3.81%,-13.28%,0.243,0.121
002835.SZ_同为股份.csv,6,1.95%,66.67%,11.48%,-3.04%,1.743,1.162
002836.SZ_新宏泽.csv,7,2.04%,85.71%,7.02%,-1.36%,1.912,1.639
002837.SZ_英维克.csv,10,-1.34%,40.00%,2.20%,-8.27%,0.486,0.194
002838.SZ_道恩股份.csv,7,-0.12%,42.86%,2.71%,-3.33%,1.161,0.498
002839.SZ_张家港行.csv,5,-0.54%,20.00%,4.25%,-2.84%,2.438,0.488
002840.SZ_华统股份.csv,9,0.44%,55.56%,3.40%,-2.45%,1.547,0.859
002841.SZ_视源股份.csv,3,2.23%,66.67%,8.94%,-4.15%,1.308,0.872
002842.SZ_翔鹭钨业.csv,4,1.75%,75.00%,6.15%,-0.56%,4.468,3.351
002843.SZ_泰嘉股份.csv,5,0.59%,60.00%,8.05%,-6.35%,0.831,0.498
002845.SZ_同兴达.csv,6,0.96%,50.00%,7.09%,-3.58%,1.445,0.722
002846.SZ_英联股份.csv,2,-2.37%,0.00%,-0.59%,-4.15%,0.0,0.0
002847.SZ_盐津铺子.csv,5,0.99%,80.00%,4.37%,-4.80%,0.508,0.406
002849.SZ_威星智能.csv,4,1.69%,50.00%,8.38%,-4.07%,2.52,1.26
002850.SZ_科达利.csv,6,-2.93%,33.33%,1.55%,-12.61%,0.176,0.059
002851.SZ_麦格米特.csv,9,1.07%,44.44%,13.78%,-7.49%,1.782,0.792
002852.SZ_道道全.csv,5,0.96%,20.00%,6.35%,-0.70%,12.282,2.456
002853.SZ_皮阿诺.csv,3,2.01%,66.67%,6.29%,-0.39%,8.275,5.516
002855.SZ_捷荣技术.csv,4,6.08%,75.00%,16.12%,-2.06%,4.27,3.202
002856.SZ_美芝股份.csv,6,-0.32%,50.00%,2.96%,-4.24%,0.689,0.344
002857.SZ_三晖电气.csv,1,-2.42%,0.00%,-2.42%,-2.42%,0.0,0.0
002858.SZ_力盛体育.csv,5,-2.46%,20.00%,1.84%,-5.78%,0.521,0.104
002859.SZ_洁美科技.csv,8,0.14%,50.00%,5.02%,-6.88%,1.099,0.55
002860.SZ_星帅尔.csv,4,-0.72%,50.00%,3.42%,-7.71%,0.655,0.328
002861.SZ_瀛通通讯.csv,5,1.20%,60.00%,3.42%,-1.32%,2.556,1.533
002862.SZ_实丰文化.csv,2,-0.70%,50.00%,5.47%,-6.87%,0.797,0.398
002863.SZ_今飞凯达.csv,10,-0.59%,30.00%,1.68%,-3.02%,0.968,0.291
002864.SZ_盘龙药业.csv,4,-5.02%,0.00%,-2.04%,-6.93%,0.0,0.0
002865.SZ_钧达股份.csv,3,-4.92%,33.33%,10.66%,-23.78%,0.839,0.28
002866.SZ_传艺科技.csv,4,0.37%,75.00%,2.15%,-2.31%,0.548,0.411
002867.SZ_周大生.csv,7,1.52%,57.14%,5.50%,-3.21%,1.64,0.937
002869.SZ_金溢科技.csv,3,8.05%,100.00%,16.51%,1.52%,0.081,0.081
002870.SZ_香山股份.csv,6,3.43%,50.00%,28.60%,-7.41%,3.057,1.529
002871.SZ_伟隆股份.csv,5,1.29%,100.00%,3.82%,0.09%,0.013,0.013
002872.SZ_ST天圣.csv,7,-0.18%,28.57%,2.28%,-1.93%,1.323,0.378
002873.SZ_新天药业.csv,5,-0.89%,40.00%,1.59%,-3.19%,0.525,0.21
002875.SZ_安奈儿.csv,2,7.88%,100.00%,8.17%,7.58%,0.079,0.079
002876.SZ_三利谱.csv,3,-3.87%,66.67%,0.62%,-12.45%,0.033,0.022
002877.SZ_智能自控.csv,3,4.40%,100.00%,9.39%,1.65%,0.044,0.044
002878.SZ_元隆雅图.csv,4,-0.28%,25.00%,8.13%,-4.13%,2.632,0.658
002879.SZ_长缆科技.csv,2,0.08%,50.00%,2.80%,-2.63%,1.064,0.532
002880.SZ_卫光生物.csv,4,-11.92%,0.00%,-0.43%,-36.27%,0.0,0.0
002881.SZ_美格智能.csv,2,3.93%,50.00%,9.65%,-1.78%,5.407,2.703
002882.SZ_金龙羽.csv,0,N/A,N/A,N/A,N/A,,
002883.SZ_中设股份.csv,2,-1.24%,50.00%,0.76%,-3.23%,0.234,0.117
002884.SZ_凌霄泵业.csv,7,-1.01%,28.57%,5.06%,-5.22%,1.21,0.346
002885.SZ_京泉华.csv,5,0.73%,60.00%,6.79%,-8.21%,0.959,0.576
002886.SZ_沃特股份.csv,5,4.52%,100.00%,9.17%,0.57%,0.045,0.045
002887.SZ_绿茵生态.csv,10,-0.25%,40.00%,2.10%,-2.97%,1.01,0.404
002888.SZ_惠威科技.csv,6,0.32%,66.67%,3.05%,-3.22%,0.668,0.446
002889.SZ_东方嘉盛.csv,4,-1.66%,0.00%,-0.24%,-2.82%,0.0,0.0
002890.SZ_弘宇股份.csv,5,4.81%,80.00%,11.22%,-6.33%,1.2,0.96
002891.SZ_中宠股份.csv,6,1.80%,33.33%,12.59%,-3.27%,4.618,1.539
002892.SZ_科力尔.csv,4,0.63%,50.00%,3.10%,-1.80%,1.73,0.865
002893.SZ_京能热力.csv,5,1.13%,60.00%,3.78%,-1.65%,1.476,0.886
002895.SZ_川恒股份.csv,3,2.38%,33.33%,15.21%,-4.33%,3.764,1.255
002896.SZ_中大力德.csv,5,-2.22%,20.00%,3.45%,-5.80%,0.947,0.189
002897.SZ_意华股份.csv,3,0.70%,33.33%,2.44%,-0.25%,14.659,4.886
002899.SZ_英派斯.csv,6,1.65%,66.67%,5.84%,-1.58%,2.548,1.699
002900.SZ_哈三联.csv,5,4.39%,60.00%,16.59%,-5.88%,3.074,1.844
002901.SZ_大博医疗.csv,4,-3.12%,50.00%,2.59%,-14.77%,0.242,0.121
002902.SZ_铭普光磁.csv,4,-4.70%,25.00%,2.77%,-9.21%,0.386,0.096
002903.SZ_宇环数控.csv,5,-1.41%,60.00%,5.46%,-11.41%,0.331,0.199
002905.SZ_金逸影视.csv,2,1.44%,100.00%,2.29%,0.59%,0.014,0.014
002906.SZ_华阳集团.csv,8,0.85%,37.50%,11.76%,-3.55%,2.733,1.025
002907.SZ_华森制药.csv,2,-2.97%,0.00%,-1.48%,-4.46%,0.0,0.0
002908.SZ_德生科技.csv,0,N/A,N/A,N/A,N/A,,
002909.SZ_集泰股份.csv,6,1.51%,66.67%,6.98%,-2.54%,1.565,1.043
002910.SZ_庄园牧场.csv,1,7.85%,100.00%,7.85%,7.85%,0.079,0.079
002911.SZ_佛燃能源.csv,4,-0.54%,75.00%,3.19%,-7.79%,0.241,0.18
002912.SZ_中新赛克.csv,1,-4.68%,0.00%,-4.68%,-4.68%,0.0,0.0
002913.SZ_奥士康.csv,6,0.01%,50.00%,1.73%,-1.92%,1.011,0.505
002915.SZ_中欣氟材.csv,1,-10.06%,0.00%,-10.06%,-10.06%,0.0,0.0
002916.SZ_深南电路.csv,9,-0.08%,44.44%,5.42%,-6.25%,1.182,0.525
002917.SZ_金奥博.csv,1,2.41%,100.00%,2.41%,2.41%,0.024,0.024
002918.SZ_蒙娜丽莎.csv,3,-3.65%,0.00%,-2.86%,-4.73%,0.0,0.0
002919.SZ_名臣健康.csv,5,5.12%,60.00%,16.48%,-5.64%,2.801,1.68
002920.SZ_德赛西威.csv,6,4.82%,83.33%,14.09%,-0.34%,17.159,14.299
002921.SZ_联诚精密.csv,6,2.54%,66.67%,9.77%,-0.43%,8.999,5.999
002922.SZ_伊戈尔.csv,5,-0.67%,60.00%,2.30%,-3.37%,0.319,0.192
002923.SZ_润都股份.csv,4,0.93%,50.00%,5.95%,-3.45%,1.646,0.823
002925.SZ_盈趣科技.csv,4,2.23%,75.00%,8.98%,-0.99%,3.333,2.5
002926.SZ_华西证券.csv,0,N/A,N/A,N/A,N/A,,
002927.SZ_泰永长征.csv,7,1.71%,57.14%,8.95%,-2.69%,2.261,1.292
002928.SZ_华夏航空.csv,1,-4.03%,0.00%,-4.03%,-4.03%,0.0,0.0
002929.SZ_润建股份.csv,9,1.48%,44.44%,12.11%,-2.71%,3.704,1.646
002930.SZ_宏川智慧.csv,1,-2.19%,0.00%,-2.19%,-2.19%,0.0,0.0
002931.SZ_锋龙股份.csv,4,-1.16%,25.00%,2.39%,-5.94%,1.022,0.255
002932.SZ_明德生物.csv,2,-1.12%,0.00%,-0.40%,-1.84%,0.0,0.0
002933.SZ_新兴装备.csv,6,0.92%,50.00%,8.59%,-6.52%,1.471,0.735
002935.SZ_天奥电子.csv,3,2.15%,100.00%,3.98%,0.06%,0.021,0.021
002936.SZ_郑州银行.csv,1,0.00%,0.00%,0.00%,0.00%,0.0,0.0
002937.SZ_兴瑞科技.csv,8,2.16%,50.00%,10.25%,-3.17%,3.149,1.575
002938.SZ_鹏鼎控股.csv,7,1.65%,57.14%,13.11%,-4.61%,1.716,0.981
002939.SZ_长城证券.csv,0,N/A,N/A,N/A,N/A,,
002940.SZ_昂利康.csv,5,-1.40%,20.00%,3.04%,-4.16%,1.213,0.243
002941.SZ_新疆交建.csv,2,-3.99%,0.00%,-1.10%,-6.87%,0.0,0.0
002942.SZ_新农股份.csv,5,-1.61%,40.00%,3.21%,-5.73%,0.541,0.216
002943.SZ_宇晶股份.csv,1,-6.37%,0.00%,-6.37%,-6.37%,0.0,0.0
002945.SZ_华林证券.csv,0,N/A,N/A,N/A,N/A,,
002946.SZ_新乳业.csv,1,-1.18%,0.00%,-1.18%,-1.18%,0.0,0.0
002947.SZ_恒铭达.csv,10,-0.75%,20.00%,11.00%,-5.28%,2.55,0.51
002948.SZ_青岛银行.csv,0,N/A,N/A,N/A,N/A,,
002949.SZ_华阳国际.csv,4,3.16%,50.00%,11.63%,-0.74%,13.514,6.757
